dot_id,place,state,latitude,longitude,cafe_count_proxy,analysis_area_km2,cafes_per_100km2,dot_value_cafes,label_show,label_dx,label_dy
Perth_19,Perth,WA,-32.003419,115.911569,2100,6418,32.7,20,true,-20,-10
Perth_20,Perth,WA,-31.879939,115.851734,2100,6418,32.7,20,true,-20,-10
Perth_21,Perth,WA,-32.016108,115.809546,2100,6418,32.7,20,true,-20,-10
Perth_22,Perth,WA,-31.951056,115.956729,2100,6418,32.7,20,true,-20,-10
Perth_23,Perth,WA,-31.904285,115.802099,2100,6418,32.7,20,true,-20,-10
Perth_24,Perth,WA,-32.030672,115.895658,2100,6418,32.7,20,true,-20,-10
Perth_25,Perth,WA,-31.879372,115.90674,2100,6418,32.7,20,true,-20,-10
Perth_26,Perth,WA,-31.980357,115.773008,2100,6418,32.7,20,true,-20,-10
Perth_27,Perth,WA,-31.990061,115.935465,2100,6418,32.7,20,true,-20,-10
Perth_28,Perth,WA,-31.865532,115.825221,2100,6418,32.7,20,true,-20,-10
Perth_29,Perth,WA,-32.039558,115.827779,2100,6418,32.7,20,true,-20,-10
Perth_30,Perth,WA,-31.904957,115.937694,2100,6418,32.7,20,true,-20,-10
Perth_31,Perth,WA,-31.938458,115.762869,2100,6418,32.7,20,true,-20,-10
Perth_32,Perth,WA,-32.026433,115.921736,2100,6418,32.7,20,true,-20,-10
Perth_33,Perth,WA,-31.864491,115.88198,2100,6418,32.7,20,true,-20,-10
Perth_34,Perth,WA,-32.00254,115.773823,2100,6418,32.7,20,true,-20,-10
Perth_35,Perth,WA,-31.968713,115.971379,2100,6418,32.7,20,true,-20,-10
Perth_36,Perth,WA,-31.872613,115.794312,2100,6418,32.7,20,true,-20,-10
Perth_37,Perth,WA,-32.04464,115.875698,2100,6418,32.7,20,true,-20,-10
Perth_38,Perth,WA,-31.867363,115.938344,2100,6418,32.7,20,true,-20,-10
Perth_39,Perth,WA,-31.968965,115.751726,2100,6418,32.7,20,true,-20,-10
Perth_40,Perth,WA,-32.016303,115.941929,2100,6418,32.7,20,true,-20,-10
Perth_41,Perth,WA,-31.844337,115.833927,2100,6418,32.7,20,true,-20,-10
Perth_42,Perth,WA,-32.035222,115.80511,2100,6418,32.7,20,true,-20,-10
Perth_43,Perth,WA,-31.914541,115.977551,2100,6418,32.7,20,true,-20,-10
Perth_44,Perth,WA,-31.907573,115.737963,2100,6418,32.7,20,true,-20,-10
Perth_45,Perth,WA,-32.062649,115.907394,2100,6418,32.7,20,true,-20,-10
Perth_46,Perth,WA,-31.845915,115.908515,2100,6418,32.7,20,true,-20,-10
Perth_47,Perth,WA,-32.006369,115.736171,2100,6418,32.7,20,true,-20,-10
Perth_48,Perth,WA,-31.977324,115.978047,2100,6418,32.7,20,true,-20,-10
Perth_49,Perth,WA,-31.848278,115.810602,2100,6418,32.7,20,true,-20,-10
Perth_50,Perth,WA,-32.055065,115.826598,2100,6418,32.7,20,true,-20,-10
Perth_51,Perth,WA,-31.897969,115.981578,2100,6418,32.7,20,true,-20,-10
Perth_52,Perth,WA,-31.930026,115.727844,2100,6418,32.7,20,true,-20,-10
Perth_53,Perth,WA,-32.05746,115.94071,2100,6418,32.7,20,true,-20,-10
Perth_54,Perth,WA,-31.824638,115.886476,2100,6418,32.7,20,true,-20,-10
Perth_55,Perth,WA,-32.047392,115.77165,2100,6418,32.7,20,true,-20,-10
Perth_56,Perth,WA,-31.944628,116.00174,2100,6418,32.7,20,true,-20,-10
Perth_57,Perth,WA,-31.870078,115.741478,2100,6418,32.7,20,true,-20,-10
Perth_58,Perth,WA,-32.068189,115.898184,2100,6418,32.7,20,true,-20,-10
Perth_59,Perth,WA,-31.838942,115.934124,2100,6418,32.7,20,true,-20,-10
Perth_60,Perth,WA,-31.972022,115.71675,2100,6418,32.7,20,true,-20,-10
Perth_61,Perth,WA,-32.01737,115.969381,2100,6418,32.7,20,true,-20,-10
Perth_62,Perth,WA,-31.815016,115.830322,2100,6418,32.7,20,true,-20,-10
Perth_63,Perth,WA,-32.070221,115.788364,2100,6418,32.7,20,true,-20,-10
Perth_64,Perth,WA,-31.9042,115.990493,2100,6418,32.7,20,true,-20,-10
Perth_65,Perth,WA,-31.898774,115.723037,2100,6418,32.7,20,true,-20,-10
Perth_66,Perth,WA,-32.068434,115.931259,2100,6418,32.7,20,true,-20,-10
Perth_67,Perth,WA,-31.831009,115.914239,2100,6418,32.7,20,true,-20,-10
Perth_68,Perth,WA,-32.014373,115.72688,2100,6418,32.7,20,true,-20,-10
Perth_69,Perth,WA,-31.980368,116.018666,2100,6418,32.7,20,true,-20,-10
Perth_70,Perth,WA,-31.849398,115.748389,2100,6418,32.7,20,true,-20,-10
Perth_71,Perth,WA,-32.071611,115.830085,2100,6418,32.7,20,true,-20,-10
Perth_72,Perth,WA,-31.856936,115.96708,2100,6418,32.7,20,true,-20,-10
Perth_73,Perth,WA,-31.962414,115.69331,2100,6418,32.7,20,true,-20,-10
Perth_74,Perth,WA,-32.036527,116.007011,2100,6418,32.7,20,true,-20,-10
Perth_75,Perth,WA,-31.808786,115.853462,2100,6418,32.7,20,true,-20,-10
Perth_76,Perth,WA,-32.049772,115.751027,2100,6418,32.7,20,true,-20,-10
Perth_77,Perth,WA,-31.902804,116.025884,2100,6418,32.7,20,true,-20,-10
Perth_78,Perth,WA,-31.869908,115.718491,2100,6418,32.7,20,true,-20,-10
Perth_79,Perth,WA,-32.07687,115.92547,2100,6418,32.7,20,true,-20,-10
Perth_80,Perth,WA,-31.816537,115.949227,2100,6418,32.7,20,true,-20,-10
Perth_81,Perth,WA,-32.017743,115.701554,2100,6418,32.7,20,true,-20,-10
Perth_82,Perth,WA,-31.993337,116.035586,2100,6418,32.7,20,true,-20,-10
Perth_83,Perth,WA,-31.821588,115.776548,2100,6418,32.7,20,true,-20,-10
Perth_84,Perth,WA,-32.091907,115.818895,2100,6418,32.7,20,true,-20,-10
Perth_85,Perth,WA,-31.882945,116.010804,2100,6418,32.7,20,true,-20,-10
Perth_86,Perth,WA,-31.908681,115.703731,2100,6418,32.7,20,true,-20,-10
Perth_87,Perth,WA,-32.059471,115.983275,2100,6418,32.7,20,true,-20,-10
Perth_88,Perth,WA,-31.814922,115.894348,2100,6418,32.7,20,true,-20,-10
Perth_89,Perth,WA,-32.040602,115.698838,2100,6418,32.7,20,true,-20,-10
Perth_90,Perth,WA,-31.976399,116.050241,2100,6418,32.7,20,true,-20,-10
Perth_91,Perth,WA,-31.847312,115.706094,2100,6418,32.7,20,true,-20,-10
Perth_92,Perth,WA,-32.099533,115.845334,2100,6418,32.7,20,true,-20,-10
Perth_93,Perth,WA,-31.833407,115.956222,2100,6418,32.7,20,true,-20,-10
Perth_94,Perth,WA,-31.966117,115.691573,2100,6418,32.7,20,true,-20,-10
Perth_95,Perth,WA,-32.030214,116.03434,2100,6418,32.7,20,true,-20,-10
Perth_96,Perth,WA,-31.812593,115.805469,2100,6418,32.7,20,true,-20,-10
Perth_97,Perth,WA,-32.085429,115.768136,2100,6418,32.7,20,true,-20,-10
Perth_98,Perth,WA,-31.896077,116.025937,2100,6418,32.7,20,true,-20,-10
Perth_99,Perth,WA,-31.88582,115.698076,2100,6418,32.7,20,true,-20,-10
Perth_100,Perth,WA,-32.092269,115.948568,2100,6418,32.7,20,true,-20,-10
Perth_101,Perth,WA,-31.803837,115.919407,2100,6418,32.7,20,true,-20,-10
Perth_102,Perth,WA,-32.041188,115.70246,2100,6418,32.7,20,true,-20,-10
Perth_103,Perth,WA,-31.973611,116.046475,2100,6418,32.7,20,true,-20,-10
Perth_104,Perth,WA,-31.813772,115.718676,2100,6418,32.7,20,true,-20,-10
Perth_105,Perth,WA,-32.10597,115.829182,2100,6418,32.7,20,true,-20,-10
Adelaide_1,Adelaide,SA,-34.928349,138.612462,1600,3259,49.1,20,true,-20,-10
Adelaide_2,Adelaide,SA,-34.918273,138.583476,1600,3259,49.1,20,true,-20,-10
Adelaide_3,Adelaide,SA,-34.946866,138.605239,1600,3259,49.1,20,true,-20,-10
Adelaide_4,Adelaide,SA,-34.90903,138.621817,1600,3259,49.1,20,true,-20,-10
Adelaide_5,Adelaide,SA,-34.936187,138.567852,1600,3259,49.1,20,true,-20,-10
Adelaide_6,Adelaide,SA,-34.949314,138.632408,1600,3259,49.1,20,true,-20,-10
Adelaide_7,Adelaide,SA,-34.89815,138.586756,1600,3259,49.1,20,true,-20,-10
Adelaide_8,Adelaide,SA,-34.959669,138.584835,1600,3259,49.1,20,true,-20,-10
Adelaide_9,Adelaide,SA,-34.911709,138.639403,1600,3259,49.1,20,true,-20,-10
Adelaide_10,Adelaide,SA,-34.910072,138.550843,1600,3259,49.1,20,true,-20,-10
Adelaide_11,Adelaide,SA,-34.967779,138.618731,1600,3259,49.1,20,true,-20,-10
Adelaide_12,Adelaide,SA,-34.890434,138.617788,1600,3259,49.1,20,true,-20,-10
Adelaide_13,Adelaide,SA,-34.945552,138.548151,1600,3259,49.1,20,true,-20,-10
Adelaide_14,Adelaide,SA,-34.94393,138.663942,1600,3259,49.1,20,true,-20,-10
Adelaide_15,Adelaide,SA,-34.890248,138.57126,1600,3259,49.1,20,true,-20,-10
Adelaide_16,Adelaide,SA,-34.984035,138.601443,1600,3259,49.1,20,true,-20,-10
Adelaide_17,Adelaide,SA,-34.889096,138.652201,1600,3259,49.1,20,true,-20,-10
Adelaide_18,Adelaide,SA,-34.919868,138.537595,1600,3259,49.1,20,true,-20,-10
Adelaide_19,Adelaide,SA,-34.965305,138.657341,1600,3259,49.1,20,true,-20,-10
Adelaide_20,Adelaide,SA,-34.867054,138.606008,1600,3259,49.1,20,true,-20,-10
Adelaide_21,Adelaide,SA,-34.968234,138.558686,1600,3259,49.1,20,true,-20,-10
Adelaide_22,Adelaide,SA,-34.92791,138.671609,1600,3259,49.1,20,true,-20,-10
Adelaide_23,Adelaide,SA,-34.897464,138.533251,1600,3259,49.1,20,true,-20,-10
Adelaide_24,Adelaide,SA,-34.989732,138.623688,1600,3259,49.1,20,true,-20,-10
Adelaide_25,Adelaide,SA,-34.878143,138.646513,1600,3259,49.1,20,true,-20,-10
Adelaide_26,Adelaide,SA,-34.942606,138.530152,1600,3259,49.1,20,true,-20,-10
Adelaide_27,Adelaide,SA,-34.960088,138.680394,1600,3259,49.1,20,true,-20,-10
Adelaide_28,Adelaide,SA,-34.869384,138.572205,1600,3259,49.1,20,true,-20,-10
Adelaide_29,Adelaide,SA,-34.998399,138.58198,1600,3259,49.1,20,true,-20,-10
Adelaide_30,Adelaide,SA,-34.904523,138.684064,1600,3259,49.1,20,true,-20,-10
Adelaide_31,Adelaide,SA,-34.905702,138.523821,1600,3259,49.1,20,true,-20,-10
Adelaide_32,Adelaide,SA,-34.992917,138.649458,1600,3259,49.1,20,true,-20,-10
Adelaide_33,Adelaide,SA,-34.856409,138.623455,1600,3259,49.1,20,true,-20,-10
Adelaide_34,Adelaide,SA,-34.973209,138.536926,1600,3259,49.1,20,true,-20,-10
Adelaide_35,Adelaide,SA,-34.92335,138.686213,1600,3259,49.1,20,true,-20,-10
Adelaide_36,Adelaide,SA,-34.870539,138.535091,1600,3259,49.1,20,true,-20,-10
Adelaide_37,Adelaide,SA,-35.007819,138.616541,1600,3259,49.1,20,true,-20,-10
Adelaide_38,Adelaide,SA,-34.870355,138.669337,1600,3259,49.1,20,true,-20,-10
Adelaide_39,Adelaide,SA,-34.940245,138.491073,1600,3259,49.1,20,true,-20,-10
Adelaide_40,Adelaide,SA,-34.977129,138.668417,1600,3259,49.1,20,true,-20,-10
Adelaide_41,Adelaide,SA,-34.849803,138.574543,1600,3259,49.1,20,true,-20,-10
Adelaide_42,Adelaide,SA,-35.005371,138.550847,1600,3259,49.1,20,true,-20,-10
Adelaide_43,Adelaide,SA,-34.896642,138.70488,1600,3259,49.1,20,true,-20,-10
Adelaide_44,Adelaide,SA,-34.888706,138.51859,1600,3259,49.1,20,true,-20,-10
Adelaide_45,Adelaide,SA,-35.016062,138.642596,1600,3259,49.1,20,true,-20,-10
Adelaide_46,Adelaide,SA,-34.8443,138.655279,1600,3259,49.1,20,true,-20,-10
Adelaide_47,Adelaide,SA,-34.96736,138.496723,1600,3259,49.1,20,true,-20,-10
Adelaide_48,Adelaide,SA,-34.952853,138.716024,1600,3259,49.1,20,true,-20,-10
Adelaide_49,Adelaide,SA,-34.837642,138.55533,1600,3259,49.1,20,true,-20,-10
Adelaide_50,Adelaide,SA,-35.0144,138.5769,1600,3259,49.1,20,true,-20,-10
Adelaide_51,Adelaide,SA,-34.888026,138.695963,1600,3259,49.1,20,true,-20,-10
Adelaide_52,Adelaide,SA,-34.900425,138.478476,1600,3259,49.1,20,true,-20,-10
Adelaide_53,Adelaide,SA,-35.008679,138.685583,1600,3259,49.1,20,true,-20,-10
Adelaide_54,Adelaide,SA,-34.836761,138.603553,1600,3259,49.1,20,true,-20,-10
Adelaide_55,Adelaide,SA,-34.997485,138.529831,1600,3259,49.1,20,true,-20,-10
Adelaide_56,Adelaide,SA,-34.927356,138.728741,1600,3259,49.1,20,true,-20,-10
Adelaide_57,Adelaide,SA,-34.875982,138.50323,1600,3259,49.1,20,true,-20,-10
Adelaide_58,Adelaide,SA,-35.025199,138.603448,1600,3259,49.1,20,true,-20,-10
Adelaide_59,Adelaide,SA,-34.83342,138.661152,1600,3259,49.1,20,true,-20,-10
Adelaide_60,Adelaide,SA,-34.962072,138.487201,1600,3259,49.1,20,true,-20,-10
Adelaide_61,Adelaide,SA,-34.964821,138.717952,1600,3259,49.1,20,true,-20,-10
Adelaide_62,Adelaide,SA,-34.819896,138.558338,1600,3259,49.1,20,true,-20,-10
Adelaide_63,Adelaide,SA,-35.029836,138.545252,1600,3259,49.1,20,true,-20,-10
Adelaide_64,Adelaide,SA,-34.884639,138.704456,1600,3259,49.1,20,true,-20,-10
Adelaide_65,Adelaide,SA,-34.893447,138.468616,1600,3259,49.1,20,true,-20,-10
Adelaide_66,Adelaide,SA,-35.017913,138.661348,1600,3259,49.1,20,true,-20,-10
Adelaide_67,Adelaide,SA,-34.824456,138.652144,1600,3259,49.1,20,true,-20,-10
Adelaide_68,Adelaide,SA,-34.982777,138.483089,1600,3259,49.1,20,true,-20,-10
Adelaide_69,Adelaide,SA,-34.949383,138.737696,1600,3259,49.1,20,true,-20,-10
Adelaide_70,Adelaide,SA,-34.847473,138.531293,1600,3259,49.1,20,true,-20,-10
Adelaide_71,Adelaide,SA,-35.035182,138.606032,1600,3259,49.1,20,true,-20,-10
Adelaide_72,Adelaide,SA,-34.844417,138.680598,1600,3259,49.1,20,true,-20,-10
Adelaide_73,Adelaide,SA,-34.947819,138.451741,1600,3259,49.1,20,true,-20,-10
Adelaide_74,Adelaide,SA,-35.016957,138.693399,1600,3259,49.1,20,true,-20,-10
Adelaide_75,Adelaide,SA,-34.806313,138.592925,1600,3259,49.1,20,true,-20,-10
Adelaide_76,Adelaide,SA,-35.033368,138.515328,1600,3259,49.1,20,true,-20,-10
Adelaide_77,Adelaide,SA,-34.919409,138.745055,1600,3259,49.1,20,true,-20,-10
Adelaide_78,Adelaide,SA,-34.881012,138.487733,1600,3259,49.1,20,true,-20,-10
Adelaide_79,Adelaide,SA,-35.05134,138.62165,1600,3259,49.1,20,true,-20,-10
Adelaide_80,Adelaide,SA,-34.827956,138.669456,1600,3259,49.1,20,true,-20,-10
Canberra_1,Canberra,ACT,-35.280806,149.141271,750,1432,52.4,20,true,20,0
Canberra_2,Canberra,ACT,-35.270143,149.113732,750,1432,52.4,20,true,20,0
Canberra_3,Canberra,ACT,-35.302274,149.131234,750,1432,52.4,20,true,20,0
Canberra_4,Canberra,ACT,-35.261668,149.147298,750,1432,52.4,20,true,20,0
Canberra_5,Canberra,ACT,-35.284974,149.096196,750,1432,52.4,20,true,20,0
Canberra_6,Canberra,ACT,-35.297356,149.15662,750,1432,52.4,20,true,20,0
Canberra_7,Canberra,ACT,-35.250417,149.116889,750,1432,52.4,20,true,20,0
Canberra_8,Canberra,ACT,-35.311729,149.10872,750,1432,52.4,20,true,20,0
Canberra_9,Canberra,ACT,-35.271473,149.171314,750,1432,52.4,20,true,20,0
Canberra_10,Canberra,ACT,-35.26369,149.080992,750,1432,52.4,20,true,20,0
Canberra_11,Canberra,ACT,-35.323025,149.149987,750,1432,52.4,20,true,20,0
Canberra_12,Canberra,ACT,-35.243422,149.144579,750,1432,52.4,20,true,20,0
Canberra_13,Canberra,ACT,-35.307407,149.086194,750,1432,52.4,20,true,20,0
Canberra_14,Canberra,ACT,-35.285199,149.186267,750,1432,52.4,20,true,20,0
Canberra_15,Canberra,ACT,-35.23637,149.10131,750,1432,52.4,20,true,20,0
Canberra_16,Canberra,ACT,-35.328988,149.128805,750,1432,52.4,20,true,20,0
Canberra_17,Canberra,ACT,-35.252747,149.175304,750,1432,52.4,20,true,20,0
Canberra_18,Canberra,ACT,-35.279374,149.059105,750,1432,52.4,20,true,20,0
Canberra_19,Canberra,ACT,-35.316699,149.184907,750,1432,52.4,20,true,20,0
Canberra_20,Canberra,ACT,-35.224054,149.117273,750,1432,52.4,20,true,20,0
Canberra_21,Canberra,ACT,-35.328493,149.089928,750,1432,52.4,20,true,20,0
Canberra_22,Canberra,ACT,-35.280187,149.197299,750,1432,52.4,20,true,20,0
Canberra_23,Canberra,ACT,-35.238558,149.070881,750,1432,52.4,20,true,20,0
Canberra_24,Canberra,ACT,-35.343213,149.135532,750,1432,52.4,20,true,20,0
Canberra_25,Canberra,ACT,-35.224074,149.173868,750,1432,52.4,20,true,20,0
Canberra_26,Canberra,ACT,-35.30202,149.053592,750,1432,52.4,20,true,20,0
Canberra_27,Canberra,ACT,-35.314405,149.194864,750,1432,52.4,20,true,20,0
Canberra_28,Canberra,ACT,-35.221471,149.084958,750,1432,52.4,20,true,20,0
Canberra_29,Canberra,ACT,-35.34895,149.100818,750,1432,52.4,20,true,20,0
Canberra_30,Canberra,ACT,-35.246536,149.193675,750,1432,52.4,20,true,20,0
Canberra_31,Canberra,ACT,-35.273093,149.041756,750,1432,52.4,20,true,20,0
Canberra_32,Canberra,ACT,-35.344084,149.17799,750,1432,52.4,20,true,20,0
Canberra_33,Canberra,ACT,-35.2042,149.150944,750,1432,52.4,20,true,20,0
Canberra_34,Canberra,ACT,-35.332575,149.061775,750,1432,52.4,20,true,20,0
Canberra_35,Canberra,ACT,-35.29599,149.229455,750,1432,52.4,20,true,20,0
Canberra_36,Canberra,ACT,-35.219048,149.062718,750,1432,52.4,20,true,20,0
Canberra_37,Canberra,ACT,-35.350614,149.118435,750,1432,52.4,20,true,20,0
Canberra_38,Canberra,ACT,-35.233304,149.195944,750,1432,52.4,20,true,20,0
Hobart_1,Hobart,TAS,-42.882617,147.342098,520,1357,38.3,20,true,0,20
Hobart_2,Hobart,TAS,-42.867683,147.307641,520,1357,38.3,20,true,0,20
Hobart_3,Hobart,TAS,-42.90694,147.334312,520,1357,38.3,20,true,0,20
Hobart_4,Hobart,TAS,-42.860553,147.353322,520,1357,38.3,20,true,0,20
Hobart_5,Hobart,TAS,-42.887514,147.288094,520,1357,38.3,20,true,0,20
Hobart_6,Hobart,TAS,-42.902784,147.366024,520,1357,38.3,20,true,0,20
Hobart_7,Hobart,TAS,-42.847943,147.314465,520,1357,38.3,20,true,0,20
Hobart_8,Hobart,TAS,-42.917591,147.309803,520,1357,38.3,20,true,0,20
Hobart_9,Hobart,TAS,-42.864165,147.384566,520,1357,38.3,20,true,0,20
Hobart_10,Hobart,TAS,-42.864567,147.263496,520,1357,38.3,20,true,0,20
Hobart_11,Hobart,TAS,-42.928694,147.358388,520,1357,38.3,20,true,0,20
Hobart_12,Hobart,TAS,-42.84107,147.354127,520,1357,38.3,20,true,0,20
Hobart_13,Hobart,TAS,-42.911023,147.26516,520,1357,38.3,20,true,0,20
Hobart_14,Hobart,TAS,-42.891801,147.405422,520,1357,38.3,20,true,0,20
Hobart_15,Hobart,TAS,-42.833061,147.282614,520,1357,38.3,20,true,0,20
Hobart_16,Hobart,TAS,-42.942088,147.316322,520,1357,38.3,20,true,0,20
Hobart_17,Hobart,TAS,-42.842263,147.400721,520,1357,38.3,20,true,0,20
Hobart_18,Hobart,TAS,-42.878877,147.235792,520,1357,38.3,20,true,0,20
Hobart_19,Hobart,TAS,-42.922702,147.389716,520,1357,38.3,20,true,0,20
Hobart_20,Hobart,TAS,-42.822763,147.334128,520,1357,38.3,20,true,0,20
Hobart_21,Hobart,TAS,-42.932989,147.266656,520,1357,38.3,20,true,0,20
Hobart_22,Hobart,TAS,-42.879105,147.423874,520,1357,38.3,20,true,0,20
Hobart_23,Hobart,TAS,-42.835941,147.247131,520,1357,38.3,20,true,0,20
Hobart_24,Hobart,TAS,-42.957069,147.358114,520,1357,38.3,20,true,0,20
Hobart_25,Hobart,TAS,-42.81877,147.360569,520,1357,38.3,20,true,0,20
Hobart_26,Hobart,TAS,-42.902295,147.2262,520,1357,38.3,20,true,0,20
Darwin_1,Darwin,NT,-12.46424,130.867329,290,3162,9.2,20,true,0,-18
Darwin_2,Darwin,NT,-12.436857,130.81975,290,3162,9.2,20,true,0,-18
Darwin_3,Darwin,NT,-12.509828,130.843123,290,3162,9.2,20,true,0,-18
Darwin_4,Darwin,NT,-12.416941,130.88397,290,3162,9.2,20,true,0,-18
Darwin_5,Darwin,NT,-12.469851,130.772127,290,3162,9.2,20,true,0,-18
Darwin_6,Darwin,NT,-12.506738,130.901138,290,3162,9.2,20,true,0,-18
Darwin_7,Darwin,NT,-12.390137,130.822974,290,3162,9.2,20,true,0,-18
Darwin_8,Darwin,NT,-12.541588,130.811317,290,3162,9.2,20,true,0,-18
Darwin_9,Darwin,NT,-12.431491,130.932108,290,3162,9.2,20,true,0,-18
Darwin_10,Darwin,NT,-12.425665,130.766174,290,3162,9.2,20,true,0,-18
Darwin_11,Darwin,NT,-12.547588,130.901455,290,3162,9.2,20,true,0,-18
Darwin_12,Darwin,NT,-12.365504,130.86084,290,3162,9.2,20,true,0,-18
Darwin_13,Darwin,NT,-12.508542,130.755195,290,3162,9.2,20,true,0,-18
Darwin_14,Darwin,NT,-12.489875,130.969244,290,3162,9.2,20,true,0,-18
Gold_Coast_1,Gold Coast,QLD,-28.016588,153.409616,820,1400,58.6,20,true,22,0
Gold_Coast_2,Gold Coast,QLD,-28.006338,153.386507,820,1400,58.6,20,true,22,0
Gold_Coast_3,Gold Coast,QLD,-28.037747,153.401549,820,1400,58.6,20,true,22,0
Gold_Coast_4,Gold Coast,QLD,-27.996966,153.414953,820,1400,58.6,20,true,22,0
Gold_Coast_5,Gold Coast,QLD,-28.020326,153.37183,820,1400,58.6,20,true,22,0
Gold_Coast_6,Gold Coast,QLD,-28.030681,153.425592,820,1400,58.6,20,true,22,0
Gold_Coast_7,Gold Coast,QLD,-27.990214,153.391297,820,1400,58.6,20,true,22,0
Gold_Coast_8,Gold Coast,QLD,-28.048193,153.381709,820,1400,58.6,20,true,22,0
Gold_Coast_9,Gold Coast,QLD,-28.006134,153.442653,820,1400,58.6,20,true,22,0
Gold_Coast_10,Gold Coast,QLD,-28.005805,153.363549,820,1400,58.6,20,true,22,0
Gold_Coast_11,Gold Coast,QLD,-28.048862,153.424005,820,1400,58.6,20,true,22,0
Gold_Coast_12,Gold Coast,QLD,-27.978343,153.409393,820,1400,58.6,20,true,22,0
Gold_Coast_13,Gold Coast,QLD,-28.044858,153.359602,820,1400,58.6,20,true,22,0
Gold_Coast_14,Gold Coast,QLD,-28.030631,153.448045,820,1400,58.6,20,true,22,0
Gold_Coast_15,Gold Coast,QLD,-27.983194,153.373077,820,1400,58.6,20,true,22,0
Gold_Coast_16,Gold Coast,QLD,-28.061489,153.387513,820,1400,58.6,20,true,22,0
Gold_Coast_17,Gold Coast,QLD,-27.985941,153.442449,820,1400,58.6,20,true,22,0
Gold_Coast_18,Gold Coast,QLD,-28.016596,153.342461,820,1400,58.6,20,true,22,0
Gold_Coast_19,Gold Coast,QLD,-28.056642,153.440493,820,1400,58.6,20,true,22,0
Gold_Coast_20,Gold Coast,QLD,-27.957727,153.404021,820,1400,58.6,20,true,22,0
Gold_Coast_21,Gold Coast,QLD,-28.059552,153.365572,820,1400,58.6,20,true,22,0
Gold_Coast_22,Gold Coast,QLD,-28.012042,153.468056,820,1400,58.6,20,true,22,0
Gold_Coast_23,Gold Coast,QLD,-27.98317,153.343712,820,1400,58.6,20,true,22,0
Gold_Coast_24,Gold Coast,QLD,-28.079072,153.41123,820,1400,58.6,20,true,22,0
Gold_Coast_25,Gold Coast,QLD,-27.964311,153.43756,820,1400,58.6,20,true,22,0
Gold_Coast_26,Gold Coast,QLD,-28.044619,153.33679,820,1400,58.6,20,true,22,0
Gold_Coast_27,Gold Coast,QLD,-28.038809,153.46993,820,1400,58.6,20,true,22,0
Gold_Coast_28,Gold Coast,QLD,-27.966131,153.371779,820,1400,58.6,20,true,22,0
Gold_Coast_29,Gold Coast,QLD,-28.08403,153.372004,820,1400,58.6,20,true,22,0
Gold_Coast_30,Gold Coast,QLD,-27.97915,153.466483,820,1400,58.6,20,true,22,0
Gold_Coast_31,Gold Coast,QLD,-28.000772,153.322656,820,1400,58.6,20,true,22,0
Gold_Coast_32,Gold Coast,QLD,-28.068945,153.440054,820,1400,58.6,20,true,22,0
Gold_Coast_33,Gold Coast,QLD,-27.946739,153.410378,820,1400,58.6,20,true,22,0
Gold_Coast_34,Gold Coast,QLD,-28.061681,153.347401,820,1400,58.6,20,true,22,0
Gold_Coast_35,Gold Coast,QLD,-28.018644,153.47193,820,1400,58.6,20,true,22,0
Gold_Coast_36,Gold Coast,QLD,-27.9755,153.34228,820,1400,58.6,20,true,22,0
Gold_Coast_37,Gold Coast,QLD,-28.086268,153.388442,820,1400,58.6,20,true,22,0
Gold_Coast_38,Gold Coast,QLD,-27.965766,153.465567,820,1400,58.6,20,true,22,0
Gold_Coast_39,Gold Coast,QLD,-28.022122,153.309836,820,1400,58.6,20,true,22,0
Gold_Coast_40,Gold Coast,QLD,-28.057775,153.481213,820,1400,58.6,20,true,22,0
Gold_Coast_41,Gold Coast,QLD,-27.949865,153.380254,820,1400,58.6,20,true,22,0
Newcastle_1,Newcastle,NSW,-32.92899,151.785328,680,1385,49.1,20,true,20,0
Newcastle_2,Newcastle,NSW,-32.916001,151.761021,680,1385,49.1,20,true,20,0
Newcastle_3,Newcastle,NSW,-32.947923,151.777275,680,1385,49.1,20,true,20,0
Newcastle_4,Newcastle,NSW,-32.908343,151.797115,680,1385,49.1,20,true,20,0
Newcastle_5,Newcastle,NSW,-32.931394,151.742956,680,1385,49.1,20,true,20,0
Newcastle_6,Newcastle,NSW,-32.943062,151.809375,680,1385,49.1,20,true,20,0
Newcastle_7,Newcastle,NSW,-32.894479,151.762311,680,1385,49.1,20,true,20,0
Newcastle_8,Newcastle,NSW,-32.958397,151.757754,680,1385,49.1,20,true,20,0
Newcastle_9,Newcastle,NSW,-32.917568,151.81982,680,1385,49.1,20,true,20,0
Newcastle_10,Newcastle,NSW,-32.907255,151.727284,680,1385,49.1,20,true,20,0
Newcastle_11,Newcastle,NSW,-32.965956,151.792753,680,1385,49.1,20,true,20,0
Newcastle_12,Newcastle,NSW,-32.884726,151.796549,680,1385,49.1,20,true,20,0
Newcastle_13,Newcastle,NSW,-32.948345,151.727014,680,1385,49.1,20,true,20,0
Newcastle_14,Newcastle,NSW,-32.932149,151.836532,680,1385,49.1,20,true,20,0
Newcastle_15,Newcastle,NSW,-32.888575,151.746742,680,1385,49.1,20,true,20,0
Newcastle_16,Newcastle,NSW,-32.978477,151.770579,680,1385,49.1,20,true,20,0
Newcastle_17,Newcastle,NSW,-32.884712,151.820201,680,1385,49.1,20,true,20,0
