dot_id,place,state,latitude,longitude,cafe_count_proxy,analysis_area_km2,cafes_per_100km2,dot_value_cafes
Perth_187,Perth,WA,-31.930822,115.962109,2100,6418,32.7,5
Perth_188,Perth,WA,-31.910638,115.761086,2100,6418,32.7,5
Perth_189,Perth,WA,-32.039395,115.895431,2100,6418,32.7,5
Perth_190,Perth,WA,-31.873908,115.902956,2100,6418,32.7,5
Perth_191,Perth,WA,-31.988308,115.768214,2100,6418,32.7,5
Perth_192,Perth,WA,-31.976275,115.956453,2100,6418,32.7,5
Perth_193,Perth,WA,-31.879205,115.809816,2100,6418,32.7,5
Perth_194,Perth,WA,-32.043349,115.834863,2100,6418,32.7,5
Perth_195,Perth,WA,-31.902458,115.94718,2100,6418,32.7,5
Perth_196,Perth,WA,-31.943022,115.760381,2100,6418,32.7,5
Perth_197,Perth,WA,-32.020806,115.932598,2100,6418,32.7,5
Perth_198,Perth,WA,-31.858639,115.866781,2100,6418,32.7,5
Perth_199,Perth,WA,-32.012242,115.790515,2100,6418,32.7,5
Perth_200,Perth,WA,-31.944944,115.973481,2100,6418,32.7,5
Perth_201,Perth,WA,-31.896434,115.769092,2100,6418,32.7,5
Perth_202,Perth,WA,-32.046032,115.87195,2100,6418,32.7,5
Perth_203,Perth,WA,-31.874462,115.922745,2100,6418,32.7,5
Perth_204,Perth,WA,-31.976369,115.757673,2100,6418,32.7,5
Perth_205,Perth,WA,-31.998753,115.949978,2100,6418,32.7,5
Perth_206,Perth,WA,-31.861653,115.819226,2100,6418,32.7,5
Perth_207,Perth,WA,-32.041946,115.821972,2100,6418,32.7,5
Perth_208,Perth,WA,-31.908995,115.956264,2100,6418,32.7,5
Perth_209,Perth,WA,-31.918395,115.755724,2100,6418,32.7,5
Perth_210,Perth,WA,-32.036163,115.917575,2100,6418,32.7,5
Perth_211,Perth,WA,-31.857024,115.893913,2100,6418,32.7,5
Perth_212,Perth,WA,-32.008747,115.770392,2100,6418,32.7,5
Perth_213,Perth,WA,-31.964904,115.971369,2100,6418,32.7,5
Perth_214,Perth,WA,-31.875924,115.797635,2100,6418,32.7,5
Perth_215,Perth,WA,-32.044411,115.852317,2100,6418,32.7,5
Perth_216,Perth,WA,-31.883657,115.949935,2100,6418,32.7,5
Perth_217,Perth,WA,-31.948293,115.753711,2100,6418,32.7,5
Perth_218,Perth,WA,-32.017282,115.949649,2100,6418,32.7,5
Perth_219,Perth,WA,-31.854292,115.847938,2100,6418,32.7,5
Perth_220,Perth,WA,-32.02861,115.794101,2100,6418,32.7,5
Perth_221,Perth,WA,-31.929943,115.975588,2100,6418,32.7,5
Perth_222,Perth,WA,-31.903397,115.769924,2100,6418,32.7,5
Perth_223,Perth,WA,-32.039682,115.8966,2100,6418,32.7,5
Perth_224,Perth,WA,-31.869766,115.914019,2100,6418,32.7,5
Perth_225,Perth,WA,-31.983178,115.758837,2100,6418,32.7,5
Perth_226,Perth,WA,-31.981842,115.962921,2100,6418,32.7,5
Perth_227,Perth,WA,-31.864019,115.809614,2100,6418,32.7,5
Perth_228,Perth,WA,-32.047754,115.829226,2100,6418,32.7,5
Perth_229,Perth,WA,-31.89555,115.964733,2100,6418,32.7,5
Perth_230,Perth,WA,-31.939049,115.751782,2100,6418,32.7,5
Perth_231,Perth,WA,-32.024029,115.934116,2100,6418,32.7,5
Perth_232,Perth,WA,-31.855164,115.871917,2100,6418,32.7,5
Perth_233,Perth,WA,-32.017185,115.776617,2100,6418,32.7,5
Perth_234,Perth,WA,-31.955479,115.979478,2100,6418,32.7,5
Perth_235,Perth,WA,-31.87526,115.775295,2100,6418,32.7,5
Perth_236,Perth,WA,-32.043126,115.874564,2100,6418,32.7,5
Perth_237,Perth,WA,-31.871293,115.94128,2100,6418,32.7,5
Perth_238,Perth,WA,-31.960377,115.74381,2100,6418,32.7,5
Perth_239,Perth,WA,-32.0012,115.958904,2100,6418,32.7,5
Perth_240,Perth,WA,-31.854488,115.83168,2100,6418,32.7,5
Perth_241,Perth,WA,-32.035994,115.801835,2100,6418,32.7,5
Perth_242,Perth,WA,-31.922133,115.974563,2100,6418,32.7,5
Perth_243,Perth,WA,-31.915052,115.747991,2100,6418,32.7,5
Perth_244,Perth,WA,-32.047531,115.916264,2100,6418,32.7,5
Perth_245,Perth,WA,-31.854825,115.901222,2100,6418,32.7,5
Perth_246,Perth,WA,-32.004431,115.755211,2100,6418,32.7,5
Perth_247,Perth,WA,-31.981023,115.9774,2100,6418,32.7,5
Perth_248,Perth,WA,-31.86421,115.785216,2100,6418,32.7,5
Perth_249,Perth,WA,-32.050592,115.847486,2100,6418,32.7,5
Perth_250,Perth,WA,-31.877894,115.957257,2100,6418,32.7,5
Perth_251,Perth,WA,-31.949113,115.740422,2100,6418,32.7,5
Perth_252,Perth,WA,-32.022991,115.942643,2100,6418,32.7,5
Perth_253,Perth,WA,-31.845515,115.854562,2100,6418,32.7,5
Perth_254,Perth,WA,-32.027018,115.783391,2100,6418,32.7,5
Perth_255,Perth,WA,-31.933359,115.985269,2100,6418,32.7,5
Perth_256,Perth,WA,-31.889834,115.754002,2100,6418,32.7,5
Perth_257,Perth,WA,-32.05439,115.879047,2100,6418,32.7,5
Perth_258,Perth,WA,-31.863408,115.914107,2100,6418,32.7,5
Perth_259,Perth,WA,-31.983443,115.752049,2100,6418,32.7,5
Perth_260,Perth,WA,-31.997934,115.96429,2100,6418,32.7,5
Perth_261,Perth,WA,-31.858742,115.816198,2100,6418,32.7,5
Perth_262,Perth,WA,-32.047688,115.82543,2100,6418,32.7,5
Perth_263,Perth,WA,-31.906986,115.969194,2100,6418,32.7,5
Perth_264,Perth,WA,-31.929112,115.735698,2100,6418,32.7,5
Perth_265,Perth,WA,-32.04682,115.923894,2100,6418,32.7,5
Perth_266,Perth,WA,-31.849177,115.889143,2100,6418,32.7,5
Perth_267,Perth,WA,-32.010886,115.754335,2100,6418,32.7,5
Perth_268,Perth,WA,-31.958371,115.987928,2100,6418,32.7,5
Perth_269,Perth,WA,-31.878018,115.776028,2100,6418,32.7,5
Perth_270,Perth,WA,-32.059497,115.858512,2100,6418,32.7,5
Perth_271,Perth,WA,-31.871465,115.948957,2100,6418,32.7,5
Perth_272,Perth,WA,-31.963157,115.730416,2100,6418,32.7,5
Perth_273,Perth,WA,-32.020819,115.967974,2100,6418,32.7,5
Perth_274,Perth,WA,-31.85051,115.841822,2100,6418,32.7,5
Perth_275,Perth,WA,-32.040776,115.793816,2100,6418,32.7,5
Perth_276,Perth,WA,-31.925011,115.983826,2100,6418,32.7,5
Perth_277,Perth,WA,-31.906106,115.74564,2100,6418,32.7,5
Perth_278,Perth,WA,-32.05227,115.905564,2100,6418,32.7,5
Perth_279,Perth,WA,-31.849038,115.920537,2100,6418,32.7,5
Perth_280,Perth,WA,-31.990804,115.743603,2100,6418,32.7,5
Perth_281,Perth,WA,-31.984688,115.980559,2100,6418,32.7,5
Perth_282,Perth,WA,-31.862193,115.800136,2100,6418,32.7,5
Perth_283,Perth,WA,-32.064498,115.828783,2100,6418,32.7,5
Perth_284,Perth,WA,-31.892492,115.974555,2100,6418,32.7,5
Perth_285,Perth,WA,-31.935101,115.732497,2100,6418,32.7,5
Perth_286,Perth,WA,-32.031361,115.939841,2100,6418,32.7,5
Perth_287,Perth,WA,-31.848946,115.866889,2100,6418,32.7,5
Perth_288,Perth,WA,-32.021419,115.770459,2100,6418,32.7,5
Perth_289,Perth,WA,-31.940824,115.994851,2100,6418,32.7,5
Perth_290,Perth,WA,-31.8784,115.755558,2100,6418,32.7,5
Perth_291,Perth,WA,-32.064663,115.871367,2100,6418,32.7,5
Perth_292,Perth,WA,-31.853545,115.932874,2100,6418,32.7,5
Perth_293,Perth,WA,-31.976705,115.730662,2100,6418,32.7,5
Perth_294,Perth,WA,-32.000704,115.974694,2100,6418,32.7,5
Perth_295,Perth,WA,-31.853404,115.818355,2100,6418,32.7,5
Perth_296,Perth,WA,-32.054281,115.803032,2100,6418,32.7,5
Perth_297,Perth,WA,-31.911261,115.984347,2100,6418,32.7,5
Perth_298,Perth,WA,-31.907931,115.744084,2100,6418,32.7,5
Perth_299,Perth,WA,-32.046589,115.92137,2100,6418,32.7,5
Perth_300,Perth,WA,-31.838078,115.898468,2100,6418,32.7,5
Perth_301,Perth,WA,-32.013882,115.753005,2100,6418,32.7,5
Perth_302,Perth,WA,-31.965498,115.990158,2100,6418,32.7,5
Perth_303,Perth,WA,-31.859437,115.775526,2100,6418,32.7,5
Perth_304,Perth,WA,-32.065712,115.856571,2100,6418,32.7,5
Perth_305,Perth,WA,-31.870105,115.960676,2100,6418,32.7,5
Perth_306,Perth,WA,-31.948449,115.724438,2100,6418,32.7,5
Perth_307,Perth,WA,-32.035515,115.956692,2100,6418,32.7,5
Perth_308,Perth,WA,-31.831008,115.848341,2100,6418,32.7,5
Perth_309,Perth,WA,-32.036385,115.775484,2100,6418,32.7,5
Perth_310,Perth,WA,-31.934845,115.995382,2100,6418,32.7,5
Perth_311,Perth,WA,-31.890128,115.740793,2100,6418,32.7,5
Perth_312,Perth,WA,-32.054231,115.902559,2100,6418,32.7,5
Perth_313,Perth,WA,-31.857015,115.920724,2100,6418,32.7,5
Perth_314,Perth,WA,-31.988573,115.723383,2100,6418,32.7,5
Perth_315,Perth,WA,-31.998731,115.979731,2100,6418,32.7,5
Perth_316,Perth,WA,-31.838061,115.805486,2100,6418,32.7,5
Perth_317,Perth,WA,-32.069264,115.824234,2100,6418,32.7,5
Perth_318,Perth,WA,-31.90221,115.976209,2100,6418,32.7,5
Perth_319,Perth,WA,-31.926036,115.721888,2100,6418,32.7,5
Perth_320,Perth,WA,-32.044342,115.943877,2100,6418,32.7,5
Perth_321,Perth,WA,-31.836022,115.886941,2100,6418,32.7,5
Perth_322,Perth,WA,-32.019057,115.757238,2100,6418,32.7,5
Perth_323,Perth,WA,-31.958764,115.997741,2100,6418,32.7,5
Perth_324,Perth,WA,-31.873067,115.765929,2100,6418,32.7,5
Perth_325,Perth,WA,-32.07142,115.877052,2100,6418,32.7,5
Perth_326,Perth,WA,-31.85911,115.958821,2100,6418,32.7,5
Perth_327,Perth,WA,-31.959681,115.727012,2100,6418,32.7,5
Perth_328,Perth,WA,-32.021219,115.975408,2100,6418,32.7,5
Perth_329,Perth,WA,-31.836331,115.83146,2100,6418,32.7,5
Perth_330,Perth,WA,-32.04769,115.788749,2100,6418,32.7,5
Perth_331,Perth,WA,-31.909859,115.997386,2100,6418,32.7,5
Perth_332,Perth,WA,-31.903572,115.7399,2100,6418,32.7,5
Perth_333,Perth,WA,-32.054566,115.917044,2100,6418,32.7,5
Perth_334,Perth,WA,-31.84061,115.915797,2100,6418,32.7,5
Perth_335,Perth,WA,-32.013701,115.736628,2100,6418,32.7,5
Perth_336,Perth,WA,-31.987839,115.994551,2100,6418,32.7,5
Perth_337,Perth,WA,-31.853907,115.779639,2100,6418,32.7,5
Perth_338,Perth,WA,-32.066981,115.837534,2100,6418,32.7,5
Perth_339,Perth,WA,-31.881054,115.96973,2100,6418,32.7,5
Perth_340,Perth,WA,-31.948346,115.721715,2100,6418,32.7,5
Perth_341,Perth,WA,-32.044071,115.949888,2100,6418,32.7,5
Perth_342,Perth,WA,-31.830737,115.858659,2100,6418,32.7,5
Perth_343,Perth,WA,-32.037778,115.772241,2100,6418,32.7,5
Perth_344,Perth,WA,-31.947243,116.005203,2100,6418,32.7,5
Perth_345,Perth,WA,-31.878151,115.758206,2100,6418,32.7,5
Perth_346,Perth,WA,-32.069033,115.887771,2100,6418,32.7,5
Perth_347,Perth,WA,-31.84591,115.943424,2100,6418,32.7,5
Perth_348,Perth,WA,-31.987594,115.717966,2100,6418,32.7,5
Perth_349,Perth,WA,-32.00029,115.984693,2100,6418,32.7,5
Perth_350,Perth,WA,-31.840366,115.812096,2100,6418,32.7,5
Perth_351,Perth,WA,-32.06527,115.809575,2100,6418,32.7,5
Perth_352,Perth,WA,-31.895075,115.992295,2100,6418,32.7,5
Perth_353,Perth,WA,-31.911052,115.718503,2100,6418,32.7,5
Perth_354,Perth,WA,-32.059818,115.924395,2100,6418,32.7,5
Perth_355,Perth,WA,-31.826074,115.899202,2100,6418,32.7,5
Perth_356,Perth,WA,-32.021835,115.736372,2100,6418,32.7,5
Perth_357,Perth,WA,-31.961509,116.008925,2100,6418,32.7,5
Perth_358,Perth,WA,-31.863838,115.766664,2100,6418,32.7,5
Perth_359,Perth,WA,-32.075889,115.849319,2100,6418,32.7,5
Perth_360,Perth,WA,-31.857545,115.95998,2100,6418,32.7,5
Perth_361,Perth,WA,-31.955671,115.717005,2100,6418,32.7,5
Perth_362,Perth,WA,-32.03323,115.980863,2100,6418,32.7,5
Perth_363,Perth,WA,-31.822993,115.839793,2100,6418,32.7,5
Perth_364,Perth,WA,-32.057081,115.779407,2100,6418,32.7,5
Perth_365,Perth,WA,-31.927043,116.012358,2100,6418,32.7,5
Perth_366,Perth,WA,-31.88321,115.729202,2100,6418,32.7,5
Perth_367,Perth,WA,-32.066415,115.91453,2100,6418,32.7,5
Perth_368,Perth,WA,-31.835496,115.930544,2100,6418,32.7,5
Perth_369,Perth,WA,-32.003474,115.728432,2100,6418,32.7,5
Perth_370,Perth,WA,-31.983987,115.996512,2100,6418,32.7,5
Perth_371,Perth,WA,-31.831994,115.798177,2100,6418,32.7,5
Perth_372,Perth,WA,-32.072639,115.817608,2100,6418,32.7,5
Perth_373,Perth,WA,-31.887889,115.977061,2100,6418,32.7,5
Perth_374,Perth,WA,-31.92506,115.716985,2100,6418,32.7,5
Perth_375,Perth,WA,-32.046355,115.961414,2100,6418,32.7,5
Perth_376,Perth,WA,-31.829093,115.874238,2100,6418,32.7,5
Perth_377,Perth,WA,-32.048281,115.752102,2100,6418,32.7,5
Perth_378,Perth,WA,-31.957694,116.019787,2100,6418,32.7,5
Perth_379,Perth,WA,-31.868671,115.742184,2100,6418,32.7,5
Perth_380,Perth,WA,-32.083584,115.865558,2100,6418,32.7,5
Perth_381,Perth,WA,-31.855403,115.957479,2100,6418,32.7,5
Perth_382,Perth,WA,-31.971998,115.718766,2100,6418,32.7,5
Perth_383,Perth,WA,-32.013882,115.986966,2100,6418,32.7,5
Perth_384,Perth,WA,-31.823107,115.818879,2100,6418,32.7,5
Perth_385,Perth,WA,-32.067882,115.796986,2100,6418,32.7,5
Perth_386,Perth,WA,-31.914047,115.99547,2100,6418,32.7,5
Perth_387,Perth,WA,-31.914161,115.727802,2100,6418,32.7,5
Perth_388,Perth,WA,-32.063526,115.915822,2100,6418,32.7,5
Perth_389,Perth,WA,-31.837087,115.909212,2100,6418,32.7,5
Perth_390,Perth,WA,-32.0109,115.721228,2100,6418,32.7,5
Perth_391,Perth,WA,-31.984597,116.016968,2100,6418,32.7,5
Perth_392,Perth,WA,-31.843224,115.774193,2100,6418,32.7,5
Perth_393,Perth,WA,-32.075621,115.846335,2100,6418,32.7,5
Perth_394,Perth,WA,-31.873229,115.977289,2100,6418,32.7,5
Perth_395,Perth,WA,-31.946286,115.698594,2100,6418,32.7,5
Perth_396,Perth,WA,-32.042646,115.960405,2100,6418,32.7,5
Perth_397,Perth,WA,-31.813041,115.851973,2100,6418,32.7,5
Perth_398,Perth,WA,-32.048995,115.76032,2100,6418,32.7,5
Perth_399,Perth,WA,-31.93745,116.004321,2100,6418,32.7,5
Perth_400,Perth,WA,-31.881826,115.722589,2100,6418,32.7,5
Perth_401,Perth,WA,-32.074791,115.901746,2100,6418,32.7,5
Perth_402,Perth,WA,-31.837535,115.949071,2100,6418,32.7,5
Perth_403,Perth,WA,-31.997737,115.721354,2100,6418,32.7,5
Perth_404,Perth,WA,-31.994544,115.994958,2100,6418,32.7,5
Perth_405,Perth,WA,-31.825519,115.806019,2100,6418,32.7,5
Perth_406,Perth,WA,-32.077943,115.806863,2100,6418,32.7,5
Perth_407,Perth,WA,-31.890102,116.001061,2100,6418,32.7,5
Perth_408,Perth,WA,-31.925778,115.720195,2100,6418,32.7,5
Perth_409,Perth,WA,-32.057926,115.937057,2100,6418,32.7,5
Perth_410,Perth,WA,-31.818249,115.877808,2100,6418,32.7,5
Perth_411,Perth,WA,-32.034465,115.745295,2100,6418,32.7,5
Perth_412,Perth,WA,-31.964596,116.024007,2100,6418,32.7,5
Perth_413,Perth,WA,-31.858702,115.744469,2100,6418,32.7,5
Perth_414,Perth,WA,-32.079821,115.85776,2100,6418,32.7,5
Perth_415,Perth,WA,-31.849304,115.958965,2100,6418,32.7,5
Perth_416,Perth,WA,-31.963908,115.704805,2100,6418,32.7,5
Perth_417,Perth,WA,-32.026958,115.977363,2100,6418,32.7,5
Perth_418,Perth,WA,-31.8268,115.841603,2100,6418,32.7,5
Perth_419,Perth,WA,-32.068255,115.773611,2100,6418,32.7,5
Perth_420,Perth,WA,-31.911914,116.017607,2100,6418,32.7,5
Adelaide_1,Adelaide,SA,-34.927862,138.60465,1600,3259,49.1,5
Adelaide_2,Adelaide,SA,-34.923935,138.594937,1600,3259,49.1,5
Adelaide_3,Adelaide,SA,-34.935994,138.60157,1600,3259,49.1,5
Adelaide_4,Adelaide,SA,-34.919456,138.607932,1600,3259,49.1,5
Adelaide_5,Adelaide,SA,-34.929386,138.587016,1600,3259,49.1,5
Adelaide_6,Adelaide,SA,-34.933702,138.6132,1600,3259,49.1,5
Adelaide_7,Adelaide,SA,-34.915477,138.597231,1600,3259,49.1,5
Adelaide_8,Adelaide,SA,-34.941068,138.592956,1600,3259,49.1,5
Adelaide_9,Adelaide,SA,-34.92261,138.617426,1600,3259,49.1,5
Adelaide_10,Adelaide,SA,-34.922685,138.581685,1600,3259,49.1,5
Adelaide_11,Adelaide,SA,-34.943619,138.608843,1600,3259,49.1,5
Adelaide_12,Adelaide,SA,-34.911601,138.606718,1600,3259,49.1,5
Adelaide_13,Adelaide,SA,-34.938107,138.58094,1600,3259,49.1,5
Adelaide_14,Adelaide,SA,-34.931344,138.62595,1600,3259,49.1,5
Adelaide_15,Adelaide,SA,-34.912662,138.587764,1600,3259,49.1,5
Adelaide_16,Adelaide,SA,-34.948971,138.598611,1600,3259,49.1,5
Adelaide_17,Adelaide,SA,-34.915234,138.620142,1600,3259,49.1,5
Adelaide_18,Adelaide,SA,-34.928347,138.573278,1600,3259,49.1,5
Adelaide_19,Adelaide,SA,-34.944368,138.620165,1600,3259,49.1,5
Adelaide_20,Adelaide,SA,-34.903866,138.600112,1600,3259,49.1,5
Adelaide_21,Adelaide,SA,-34.94612,138.58449,1600,3259,49.1,5
Adelaide_22,Adelaide,SA,-34.924301,138.631057,1600,3259,49.1,5
Adelaide_23,Adelaide,SA,-34.914508,138.574489,1600,3259,49.1,5
Adelaide_24,Adelaide,SA,-34.954015,138.609084,1600,3259,49.1,5
Adelaide_25,Adelaide,SA,-34.905304,138.618077,1600,3259,49.1,5
Adelaide_26,Adelaide,SA,-34.936918,138.572452,1600,3259,49.1,5
Adelaide_27,Adelaide,SA,-34.938176,138.630437,1600,3259,49.1,5
Adelaide_28,Adelaide,SA,-34.902543,138.585889,1600,3259,49.1,5
Adelaide_29,Adelaide,SA,-34.954198,138.586961,1600,3259,49.1,5
Adelaide_30,Adelaide,SA,-34.91686,138.630759,1600,3259,49.1,5
Adelaide_31,Adelaide,SA,-34.920039,138.568596,1600,3259,49.1,5
Adelaide_32,Adelaide,SA,-34.951569,138.619815,1600,3259,49.1,5
Adelaide_33,Adelaide,SA,-34.899818,138.605993,1600,3259,49.1,5
Adelaide_34,Adelaide,SA,-34.946161,138.573698,1600,3259,49.1,5
Adelaide_35,Adelaide,SA,-34.928702,138.638335,1600,3259,49.1,5
Adelaide_36,Adelaide,SA,-34.903733,138.576411,1600,3259,49.1,5
Adelaide_37,Adelaide,SA,-34.959099,138.600062,1600,3259,49.1,5
Adelaide_38,Adelaide,SA,-34.903634,138.624442,1600,3259,49.1,5
Adelaide_39,Adelaide,SA,-34.932815,138.564262,1600,3259,49.1,5
Adelaide_40,Adelaide,SA,-34.948447,138.633021,1600,3259,49.1,5
Adelaide_41,Adelaide,SA,-34.893113,138.591369,1600,3259,49.1,5
Adelaide_42,Adelaide,SA,-34.956847,138.578496,1600,3259,49.1,5
Adelaide_43,Adelaide,SA,-34.917834,138.641088,1600,3259,49.1,5
Adelaide_44,Adelaide,SA,-34.912183,138.565664,1600,3259,49.1,5
Adelaide_45,Adelaide,SA,-34.962954,138.615227,1600,3259,49.1,5
Adelaide_46,Adelaide,SA,-34.8963,138.617348,1600,3259,49.1,5
Adelaide_47,Adelaide,SA,-34.946255,138.560418,1600,3259,49.1,5
Adelaide_48,Adelaide,SA,-34.937521,138.64372,1600,3259,49.1,5
Adelaide_49,Adelaide,SA,-34.898061,138.577351,1600,3259,49.1,5
Adelaide_50,Adelaide,SA,-34.966944,138.591346,1600,3259,49.1,5
Adelaide_51,Adelaide,SA,-34.907375,138.638053,1600,3259,49.1,5
Adelaide_52,Adelaide,SA,-34.920561,138.552671,1600,3259,49.1,5
Adelaide_53,Adelaide,SA,-34.956867,138.634359,1600,3259,49.1,5
Adelaide_54,Adelaide,SA,-34.890356,138.599981,1600,3259,49.1,5
Adelaide_55,Adelaide,SA,-34.958793,138.567579,1600,3259,49.1,5
Adelaide_56,Adelaide,SA,-34.927563,138.646226,1600,3259,49.1,5
Adelaide_57,Adelaide,SA,-34.905323,138.564816,1600,3259,49.1,5
Adelaide_58,Adelaide,SA,-34.967121,138.605043,1600,3259,49.1,5
Adelaide_59,Adelaide,SA,-34.896305,138.631462,1600,3259,49.1,5
Adelaide_60,Adelaide,SA,-34.935278,138.555289,1600,3259,49.1,5
Adelaide_61,Adelaide,SA,-34.947245,138.645919,1600,3259,49.1,5
Adelaide_62,Adelaide,SA,-34.888062,138.581643,1600,3259,49.1,5
Adelaide_63,Adelaide,SA,-34.965403,138.58102,1600,3259,49.1,5
Adelaide_64,Adelaide,SA,-34.912531,138.645311,1600,3259,49.1,5
Adelaide_65,Adelaide,SA,-34.913474,138.549699,1600,3259,49.1,5
Adelaide_66,Adelaide,SA,-34.967095,138.624864,1600,3259,49.1,5
Adelaide_67,Adelaide,SA,-34.887377,138.616084,1600,3259,49.1,5
Adelaide_68,Adelaide,SA,-34.949639,138.555176,1600,3259,49.1,5
Adelaide_69,Adelaide,SA,-34.936878,138.653968,1600,3259,49.1,5
Adelaide_70,Adelaide,SA,-34.89154,138.568033,1600,3259,49.1,5
Adelaide_71,Adelaide,SA,-34.972794,138.596119,1600,3259,49.1,5
Adelaide_72,Adelaide,SA,-34.898595,138.641071,1600,3259,49.1,5
Adelaide_73,Adelaide,SA,-34.929354,138.546409,1600,3259,49.1,5
Adelaide_74,Adelaide,SA,-34.960794,138.640988,1600,3259,49.1,5
Adelaide_75,Adelaide,SA,-34.883066,138.599297,1600,3259,49.1,5
Adelaide_76,Adelaide,SA,-34.967368,138.565886,1600,3259,49.1,5
Adelaide_77,Adelaide,SA,-34.918921,138.654842,1600,3259,49.1,5
Adelaide_78,Adelaide,SA,-34.900204,138.551056,1600,3259,49.1,5
Adelaide_79,Adelaide,SA,-34.971985,138.618397,1600,3259,49.1,5
Adelaide_80,Adelaide,SA,-34.885334,138.62735,1600,3259,49.1,5
Adelaide_81,Adelaide,SA,-34.947293,138.548282,1600,3259,49.1,5
Adelaide_82,Adelaide,SA,-34.943714,138.652341,1600,3259,49.1,5
Adelaide_83,Adelaide,SA,-34.884836,138.572182,1600,3259,49.1,5
Adelaide_84,Adelaide,SA,-34.972595,138.580299,1600,3259,49.1,5
Adelaide_85,Adelaide,SA,-34.90386,138.651798,1600,3259,49.1,5
Adelaide_86,Adelaide,SA,-34.915763,138.543426,1600,3259,49.1,5
Adelaide_87,Adelaide,SA,-34.968166,138.633842,1600,3259,49.1,5
Adelaide_88,Adelaide,SA,-34.875923,138.612142,1600,3259,49.1,5
Adelaide_89,Adelaide,SA,-34.961314,138.559342,1600,3259,49.1,5
Adelaide_90,Adelaide,SA,-34.92775,138.660484,1600,3259,49.1,5
Adelaide_91,Adelaide,SA,-34.893682,138.553178,1600,3259,49.1,5
Adelaide_92,Adelaide,SA,-34.975256,138.604414,1600,3259,49.1,5
Adelaide_93,Adelaide,SA,-34.888023,138.639086,1600,3259,49.1,5
Adelaide_94,Adelaide,SA,-34.936854,138.540495,1600,3259,49.1,5
Adelaide_95,Adelaide,SA,-34.956335,138.652068,1600,3259,49.1,5
Adelaide_96,Adelaide,SA,-34.879916,138.589187,1600,3259,49.1,5
Adelaide_97,Adelaide,SA,-34.972587,138.566046,1600,3259,49.1,5
Adelaide_98,Adelaide,SA,-34.914038,138.660159,1600,3259,49.1,5
Adelaide_99,Adelaide,SA,-34.908918,138.537979,1600,3259,49.1,5
Adelaide_100,Adelaide,SA,-34.975515,138.62658,1600,3259,49.1,5
Adelaide_101,Adelaide,SA,-34.880643,138.622858,1600,3259,49.1,5
Adelaide_102,Adelaide,SA,-34.949749,138.544783,1600,3259,49.1,5
Adelaide_103,Adelaide,SA,-34.942023,138.66823,1600,3259,49.1,5
Adelaide_104,Adelaide,SA,-34.882215,138.559206,1600,3259,49.1,5
Adelaide_105,Adelaide,SA,-34.981473,138.595006,1600,3259,49.1,5
Adelaide_106,Adelaide,SA,-34.89641,138.652663,1600,3259,49.1,5
Adelaide_107,Adelaide,SA,-34.923181,138.53249,1600,3259,49.1,5
Adelaide_108,Adelaide,SA,-34.96592,138.646105,1600,3259,49.1,5
Adelaide_109,Adelaide,SA,-34.871631,138.597757,1600,3259,49.1,5
Adelaide_110,Adelaide,SA,-34.972489,138.554448,1600,3259,49.1,5
Adelaide_111,Adelaide,SA,-34.922057,138.665836,1600,3259,49.1,5
Adelaide_112,Adelaide,SA,-34.895521,138.543862,1600,3259,49.1,5
Adelaide_113,Adelaide,SA,-34.981154,138.611469,1600,3259,49.1,5
Adelaide_114,Adelaide,SA,-34.87837,138.635748,1600,3259,49.1,5
Adelaide_115,Adelaide,SA,-34.939993,138.531669,1600,3259,49.1,5
Adelaide_116,Adelaide,SA,-34.951484,138.662148,1600,3259,49.1,5
Adelaide_117,Adelaide,SA,-34.877283,138.5759,1600,3259,49.1,5
Adelaide_118,Adelaide,SA,-34.980973,138.570264,1600,3259,49.1,5
Adelaide_119,Adelaide,SA,-34.901469,138.667893,1600,3259,49.1,5
Adelaide_120,Adelaide,SA,-34.909419,138.537787,1600,3259,49.1,5
Adelaide_121,Adelaide,SA,-34.97965,138.638189,1600,3259,49.1,5
Adelaide_122,Adelaide,SA,-34.868385,138.612548,1600,3259,49.1,5
Adelaide_123,Adelaide,SA,-34.959759,138.543006,1600,3259,49.1,5
Adelaide_124,Adelaide,SA,-34.9332,138.669792,1600,3259,49.1,5
Adelaide_125,Adelaide,SA,-34.886337,138.554198,1600,3259,49.1,5
Adelaide_126,Adelaide,SA,-34.988224,138.597564,1600,3259,49.1,5
Adelaide_127,Adelaide,SA,-34.887108,138.65039,1600,3259,49.1,5
Adelaide_128,Adelaide,SA,-34.931078,138.527678,1600,3259,49.1,5
Adelaide_129,Adelaide,SA,-34.966228,138.655783,1600,3259,49.1,5
Adelaide_130,Adelaide,SA,-34.866305,138.594319,1600,3259,49.1,5
Adelaide_131,Adelaide,SA,-34.974746,138.562805,1600,3259,49.1,5
Adelaide_132,Adelaide,SA,-34.915877,138.671387,1600,3259,49.1,5
Adelaide_133,Adelaide,SA,-34.900032,138.538546,1600,3259,49.1,5
Adelaide_134,Adelaide,SA,-34.986761,138.628836,1600,3259,49.1,5
Adelaide_135,Adelaide,SA,-34.869158,138.634398,1600,3259,49.1,5
Adelaide_136,Adelaide,SA,-34.952038,138.537287,1600,3259,49.1,5
Adelaide_137,Adelaide,SA,-34.950268,138.671523,1600,3259,49.1,5
Adelaide_138,Adelaide,SA,-34.877488,138.563195,1600,3259,49.1,5
