venue_id,census_year,suburb,latitude,longitude,seating_type,seats
6427,2018,Elwood,-37.885326,144.991005,Seats - Outdoor,27
6428,2018,Elwood,-37.884235,144.982008,Seats - Both,41
6429,2018,Elwood,-37.87925,144.986209,Seats - Indoor,60
6430,2018,Elwood,-37.880966,144.980829,Seats - Both,34
6431,2018,Elwood,-37.884974,144.989219,Seats - Outdoor,21
6432,2018,Elwood,-37.889965,144.985048,Seats - Indoor,42
6433,2018,Elwood,-37.884903,144.992422,Seats - Outdoor,10
6434,2018,Elwood,-37.884043,144.976237,Seats - Both,28
6435,2018,Elwood,-37.880468,144.980723,Seats - Indoor,30
6436,2018,Elwood,-37.885446,144.977632,Seats - Indoor,34
6437,2018,Port Melbourne,-37.842736,144.934523,Seats - Indoor,44
6438,2018,Port Melbourne,-37.829403,144.93647,Seats - Both,114
6439,2018,Port Melbourne,-37.836262,144.936364,Seats - Outdoor,17
6440,2018,Port Melbourne,-37.842226,144.938655,Seats - Indoor,25
6441,2018,Port Melbourne,-37.840436,144.943588,Seats - Indoor,24
6442,2018,Port Melbourne,-37.84254,144.945154,Seats - Indoor,20
6443,2018,Port Melbourne,-37.834799,144.936506,Seats - Indoor,21
6444,2018,Port Melbourne,-37.837493,144.933496,Seats - Indoor,25
6445,2018,Port Melbourne,-37.840083,144.935676,Seats - Indoor,66
6446,2018,Port Melbourne,-37.843039,144.943575,Seats - Outdoor,28
6447,2018,Port Melbourne,-37.841169,144.943321,Seats - Both,75
6448,2018,Port Melbourne,-37.838289,144.948287,Seats - Indoor,52
6449,2018,Port Melbourne,-37.834331,144.943022,Seats - Both,96
6450,2018,Port Melbourne,-37.841321,144.936282,Seats - Both,96
6451,2018,Port Melbourne,-37.839305,144.941291,Seats - Indoor,24
6452,2018,Port Melbourne,-37.828755,144.932896,Seats - Both,22
6453,2018,Port Melbourne,-37.841055,144.939312,Seats - Outdoor,32
6454,2018,Port Melbourne,-37.834137,144.937372,Seats - Outdoor,9
6455,2018,Port Melbourne,-37.831195,144.94148,Seats - Both,109
6456,2018,Port Melbourne,-37.840037,144.929908,Seats - Indoor,46
6457,2018,Port Melbourne,-37.833534,144.945041,Seats - Indoor,32
6458,2018,Port Melbourne,-37.844137,144.941375,Seats - Indoor,24
6459,2018,Port Melbourne,-37.842949,144.932989,Seats - Both,71
6460,2018,Port Melbourne,-37.834819,144.946812,Seats - Both,92
6461,2018,Port Melbourne,-37.836739,144.923939,Seats - Indoor,38
6462,2018,Port Melbourne,-37.842972,144.933048,Seats - Both,110
6463,2018,Port Melbourne,-37.838622,144.938262,Seats - Indoor,43
6464,2018,Port Melbourne,-37.833248,144.945909,Seats - Outdoor,30
6465,2018,Port Melbourne,-37.847438,144.938471,Seats - Outdoor,37
6466,2018,Port Melbourne,-37.835807,144.939172,Seats - Indoor,19
6467,2018,Port Melbourne,-37.831875,144.935905,Seats - Both,54
6468,2018,Port Melbourne,-37.845447,144.935126,Seats - Outdoor,24
6469,2018,South Melbourne,-37.842987,144.950742,Seats - Indoor,58
6470,2018,South Melbourne,-37.829548,144.957463,Seats - Both,25
6471,2018,South Melbourne,-37.840277,144.969958,Seats - Both,102
6472,2018,South Melbourne,-37.822738,144.956723,Seats - Both,86
6473,2018,South Melbourne,-37.839576,144.960536,Seats - Indoor,17
6474,2018,South Melbourne,-37.828131,144.965738,Seats - Indoor,15
6475,2018,South Melbourne,-37.836697,144.95739,Seats - Indoor,75
6476,2018,South Melbourne,-37.833947,144.967824,Seats - Indoor,57
6477,2018,South Melbourne,-37.827278,144.956763,Seats - Indoor,24
6478,2018,South Melbourne,-37.840985,144.944642,Seats - Outdoor,29
6479,2018,South Melbourne,-37.843621,144.960226,Seats - Indoor,18
6480,2018,South Melbourne,-37.829287,144.957854,Seats - Outdoor,30
6481,2018,South Melbourne,-37.835198,144.956162,Seats - Outdoor,39
6482,2018,South Melbourne,-37.843096,144.952721,Seats - Indoor,62
6483,2018,South Melbourne,-37.837003,144.961542,Seats - Both,98
6484,2018,South Melbourne,-37.835367,144.952331,Seats - Indoor,20
6485,2018,South Melbourne,-37.83504,144.956354,Seats - Both,95
6486,2018,South Melbourne,-37.831087,144.955321,Seats - Indoor,38
6487,2018,South Melbourne,-37.833572,144.954759,Seats - Indoor,49
6488,2018,South Melbourne,-37.835483,144.950143,Seats - Both,116
6489,2018,South Melbourne,-37.833701,144.954573,Seats - Outdoor,21
6490,2018,South Melbourne,-37.836632,144.96268,Seats - Outdoor,28
6491,2018,South Melbourne,-37.833728,144.948421,Seats - Both,92
6492,2018,South Melbourne,-37.833435,144.956958,Seats - Outdoor,15
6493,2018,South Melbourne,-37.833494,144.964397,Seats - Outdoor,31
6494,2018,South Melbourne,-37.832494,144.960547,Seats - Outdoor,30
6495,2018,South Melbourne,-37.824631,144.946265,Seats - Indoor,41
6496,2018,South Melbourne,-37.838329,144.94763,Seats - Indoor,42
6497,2018,South Melbourne,-37.827885,144.960963,Seats - Indoor,46
6498,2018,South Melbourne,-37.827995,144.948433,Seats - Indoor,66
6499,2018,South Melbourne,-37.83095,144.950996,Seats - Outdoor,17
6500,2018,South Melbourne,-37.835267,144.953275,Seats - Both,104
6501,2018,South Melbourne,-37.835815,144.954281,Seats - Both,87
6502,2018,South Melbourne,-37.827056,144.950432,Seats - Both,117
6503,2018,South Melbourne,-37.832518,144.948692,Seats - Indoor,61
6504,2018,South Melbourne,-37.831791,144.960368,Seats - Outdoor,29
6505,2018,South Melbourne,-37.839508,144.95869,Seats - Outdoor,35
6506,2018,South Melbourne,-37.837598,144.955501,Seats - Indoor,16
6507,2018,South Melbourne,-37.836485,144.95165,Seats - Indoor,42
6508,2018,South Melbourne,-37.836532,144.955523,Seats - Indoor,55
6509,2018,South Melbourne,-37.830512,144.949869,Seats - Indoor,43
6510,2018,South Melbourne,-37.834882,144.957704,Seats - Both,61
6511,2018,South Melbourne,-37.827547,144.950275,Seats - Outdoor,18
6512,2018,South Melbourne,-37.826803,144.951299,Seats - Indoor,72
6513,2018,South Melbourne,-37.831125,144.954523,Seats - Outdoor,26
6514,2018,South Melbourne,-37.828632,144.954066,Seats - Both,40
6515,2018,South Melbourne,-37.836582,144.956985,Seats - Indoor,29
6516,2018,South Melbourne,-37.831449,144.948037,Seats - Indoor,56
6517,2018,South Melbourne,-37.831992,144.962037,Seats - Indoor,54
6518,2018,South Melbourne,-37.829188,144.957129,Seats - Outdoor,27
6519,2018,South Melbourne,-37.828315,144.950353,Seats - Indoor,68
6520,2018,South Melbourne,-37.832438,144.963263,Seats - Both,26
6521,2018,South Melbourne,-37.835804,144.953587,Seats - Outdoor,19
6522,2018,South Melbourne,-37.830983,144.955936,Seats - Both,24
6523,2018,South Melbourne,-37.826695,144.959341,Seats - Outdoor,17
6524,2018,Albert Park,-37.849399,144.954345,Seats - Indoor,41
6525,2018,Albert Park,-37.851009,144.958377,Seats - Indoor,62
6526,2018,Albert Park,-37.850069,144.952778,Seats - Outdoor,24
6527,2018,Albert Park,-37.854664,144.954776,Seats - Both,101
6528,2018,Albert Park,-37.841516,144.943311,Seats - Indoor,40
6529,2018,Albert Park,-37.847886,144.955668,Seats - Indoor,56
6530,2018,Albert Park,-37.846048,144.948407,Seats - Indoor,65
6531,2018,Albert Park,-37.85437,144.956472,Seats - Indoor,58
6532,2018,Albert Park,-37.850472,144.955256,Seats - Both,64
6533,2018,Albert Park,-37.848928,144.954661,Seats - Indoor,69
6534,2018,Albert Park,-37.85214,144.952352,Seats - Outdoor,33
6535,2018,Albert Park,-37.850461,144.950142,Seats - Indoor,56
6536,2018,Albert Park,-37.849015,144.947388,Seats - Outdoor,27
6537,2018,Albert Park,-37.850026,144.950834,Seats - Outdoor,17
6538,2018,Albert Park,-37.850818,144.943727,Seats - Indoor,70
6539,2018,Albert Park,-37.849636,144.941542,Seats - Indoor,78
6540,2018,Albert Park,-37.849777,144.953021,Seats - Both,65
6541,2018,Albert Park,-37.842708,144.950613,Seats - Both,103
6542,2018,Albert Park,-37.847522,144.949263,Seats - Indoor,16
6543,2018,Albert Park,-37.851033,144.947512,Seats - Both,90
6544,2018,Albert Park,-37.843297,144.959804,Seats - Indoor,67
6545,2018,Albert Park,-37.849589,144.962969,Seats - Indoor,75
6546,2018,Albert Park,-37.850989,144.949187,Seats - Outdoor,8
6547,2018,Albert Park,-37.854171,144.954107,Seats - Both,81
6548,2018,Albert Park,-37.848201,144.950331,Seats - Both,92
6549,2018,Albert Park,-37.852087,144.941744,Seats - Outdoor,12
6550,2018,Albert Park,-37.852729,144.953214,Seats - Indoor,49
6551,2018,Albert Park,-37.85115,144.959787,Seats - Outdoor,18
6552,2018,Middle Park,-37.855493,144.952773,Seats - Indoor,36
6553,2018,Middle Park,-37.85845,144.955353,Seats - Indoor,57
6554,2018,Middle Park,-37.855773,144.95265,Seats - Indoor,69
6555,2018,Middle Park,-37.857083,144.960847,Seats - Outdoor,10
6556,2018,Middle Park,-37.856823,144.956381,Seats - Indoor,47
6557,2018,Middle Park,-37.856801,144.951646,Seats - Outdoor,27
6558,2018,Middle Park,-37.853126,144.961792,Seats - Outdoor,39
6559,2018,Middle Park,-37.84923,144.960084,Seats - Both,42
6560,2018,Middle Park,-37.849402,144.95431,Seats - Both,54
6561,2018,Middle Park,-37.853342,144.949218,Seats - Indoor,65
6562,2018,Middle Park,-37.849641,144.954252,Seats - Indoor,28
6563,2018,Middle Park,-37.855604,144.958687,Seats - Indoor,29
6564,2018,Middle Park,-37.849572,144.955811,Seats - Indoor,56
6565,2018,Middle Park,-37.856074,144.952986,Seats - Both,118
6566,2018,Middle Park,-37.855795,144.96454,Seats - Indoor,23
6567,2018,Middle Park,-37.85216,144.951401,Seats - Outdoor,38
6568,2018,Middle Park,-37.852131,144.958392,Seats - Indoor,78
6569,2018,Middle Park,-37.855192,144.958261,Seats - Indoor,48
6570,2018,Footscray,-37.801249,144.892834,Seats - Indoor,56
6571,2018,Footscray,-37.796723,144.895785,Seats - Indoor,54
6572,2018,Footscray,-37.794173,144.910336,Seats - Outdoor,31
6573,2018,Footscray,-37.801108,144.901068,Seats - Both,115
6574,2018,Footscray,-37.813052,144.891918,Seats - Indoor,52
6575,2018,Footscray,-37.797906,144.894897,Seats - Outdoor,34
6576,2018,Footscray,-37.803115,144.902215,Seats - Both,87
6577,2018,Footscray,-37.799871,144.895218,Seats - Outdoor,20
6578,2018,Footscray,-37.803934,144.902587,Seats - Outdoor,27
6579,2018,Footscray,-37.804866,144.901942,Seats - Indoor,46
6580,2018,Footscray,-37.806478,144.905065,Seats - Both,101
6581,2018,Footscray,-37.801385,144.895361,Seats - Both,105
6582,2018,Footscray,-37.807917,144.894697,Seats - Both,108
6583,2018,Footscray,-37.800373,144.905342,Seats - Outdoor,28
6584,2018,Footscray,-37.816517,144.891162,Seats - Outdoor,21
6585,2018,Footscray,-37.80499,144.900122,Seats - Outdoor,33
6586,2018,Footscray,-37.794546,144.901725,Seats - Indoor,63
6587,2018,Footscray,-37.798715,144.901607,Seats - Indoor,17
6588,2018,Footscray,-37.801342,144.898593,Seats - Indoor,18
6589,2018,Footscray,-37.794821,144.89752,Seats - Both,54
6590,2018,Footscray,-37.806184,144.896789,Seats - Indoor,36
6591,2018,Footscray,-37.796028,144.898218,Seats - Outdoor,33
6592,2018,Footscray,-37.797863,144.898007,Seats - Outdoor,31
6593,2018,Footscray,-37.808943,144.894896,Seats - Outdoor,35
6594,2018,Footscray,-37.808281,144.903311,Seats - Indoor,39
6595,2018,Footscray,-37.798897,144.89303,Seats - Indoor,59
6596,2018,Footscray,-37.80264,144.891968,Seats - Indoor,21
6597,2018,Footscray,-37.803317,144.901053,Seats - Outdoor,25
6598,2018,Footscray,-37.797888,144.883852,Seats - Indoor,58
6599,2018,Footscray,-37.796568,144.890533,Seats - Outdoor,12
6600,2018,Footscray,-37.800737,144.902046,Seats - Indoor,53
6601,2018,Footscray,-37.796522,144.907831,Seats - Both,49
6602,2018,Footscray,-37.810275,144.9052,Seats - Both,60
6603,2018,Footscray,-37.80988,144.901478,Seats - Outdoor,36
6604,2018,Footscray,-37.799166,144.88705,Seats - Both,54
6605,2018,Footscray,-37.80166,144.89993,Seats - Outdoor,8
6606,2018,Footscray,-37.806757,144.888072,Seats - Outdoor,22
6607,2018,Footscray,-37.797309,144.889824,Seats - Indoor,60
6608,2018,Footscray,-37.803446,144.898741,Seats - Both,85
6609,2018,Footscray,-37.795584,144.911042,Seats - Indoor,67
6610,2018,Footscray,-37.79979,144.910295,Seats - Both,53
6611,2018,Footscray,-37.803101,144.889155,Seats - Indoor,78
6612,2018,Footscray,-37.796106,144.894294,Seats - Indoor,27
6613,2018,Footscray,-37.798073,144.901834,Seats - Indoor,39
6614,2018,Footscray,-37.799539,144.896449,Seats - Indoor,35
6615,2018,Footscray,-37.80192,144.903446,Seats - Indoor,27
6616,2018,Footscray,-37.808842,144.894379,Seats - Outdoor,17
6617,2018,Footscray,-37.794976,144.890481,Seats - Both,70
6618,2018,Footscray,-37.791323,144.898547,Seats - Indoor,47
6619,2018,Footscray,-37.803522,144.896437,Seats - Both,109
6620,2018,Footscray,-37.79933,144.906081,Seats - Both,55
6621,2018,Footscray,-37.800997,144.902556,Seats - Outdoor,29
6622,2018,Footscray,-37.795861,144.90327,Seats - Indoor,79
6623,2018,Footscray,-37.792302,144.898078,Seats - Indoor,40
6624,2018,Footscray,-37.808018,144.897133,Seats - Outdoor,21
6625,2018,Footscray,-37.813206,144.905406,Seats - Indoor,52
6626,2018,Footscray,-37.799207,144.892392,Seats - Both,83
6627,2018,Footscray,-37.796539,144.898267,Seats - Outdoor,18
6628,2018,Yarraville,-37.812743,144.886056,Seats - Indoor,45
6629,2018,Yarraville,-37.822844,144.894167,Seats - Both,34
6630,2018,Yarraville,-37.817028,144.885566,Seats - Indoor,63
6631,2018,Yarraville,-37.817773,144.883019,Seats - Indoor,64
6632,2018,Yarraville,-37.814056,144.880511,Seats - Indoor,15
6633,2018,Yarraville,-37.812122,144.882634,Seats - Indoor,27
6634,2018,Yarraville,-37.815104,144.882393,Seats - Indoor,32
6635,2018,Yarraville,-37.818232,144.878562,Seats - Indoor,75
6636,2018,Yarraville,-37.818551,144.881427,Seats - Indoor,26
6637,2018,Yarraville,-37.819169,144.883009,Seats - Outdoor,33
6638,2018,Yarraville,-37.823426,144.880488,Seats - Indoor,63
6639,2018,Yarraville,-37.816891,144.879997,Seats - Indoor,34
6640,2018,Yarraville,-37.82055,144.885517,Seats - Indoor,65
6641,2018,Yarraville,-37.818178,144.887868,Seats - Indoor,24
6642,2018,Yarraville,-37.820874,144.885361,Seats - Both,116
6643,2018,Yarraville,-37.817267,144.889909,Seats - Indoor,46
6644,2018,Yarraville,-37.816518,144.877279,Seats - Both,112
6645,2018,Yarraville,-37.819158,144.877858,Seats - Indoor,52
6646,2018,Yarraville,-37.812998,144.889179,Seats - Both,110
6647,2018,Yarraville,-37.813751,144.881789,Seats - Indoor,22
6648,2018,Yarraville,-37.818306,144.878563,Seats - Outdoor,20
6649,2018,Yarraville,-37.822006,144.886477,Seats - Outdoor,37
6650,2018,Yarraville,-37.813725,144.881554,Seats - Indoor,56
6651,2018,Yarraville,-37.816685,144.882196,Seats - Indoor,64
6652,2018,Yarraville,-37.818933,144.875056,Seats - Indoor,35
6653,2018,Yarraville,-37.818271,144.883222,Seats - Indoor,68
6654,2018,Yarraville,-37.826295,144.878409,Seats - Indoor,79
6655,2018,Seddon,-37.811045,144.887001,Seats - Indoor,43
6656,2018,Seddon,-37.808993,144.901416,Seats - Outdoor,40
6657,2018,Seddon,-37.811082,144.889009,Seats - Both,101
6658,2018,Seddon,-37.809332,144.892755,Seats - Indoor,55
6659,2018,Seddon,-37.809961,144.887827,Seats - Indoor,46
6660,2018,Seddon,-37.813508,144.892684,Seats - Outdoor,30
6661,2018,Seddon,-37.807587,144.895894,Seats - Outdoor,27
6662,2018,Seddon,-37.806788,144.892827,Seats - Indoor,45
6663,2018,Seddon,-37.810549,144.895169,Seats - Indoor,75
6664,2018,Seddon,-37.812425,144.890784,Seats - Indoor,72
6665,2018,Seddon,-37.806418,144.895662,Seats - Indoor,76
6666,2018,Seddon,-37.812614,144.888859,Seats - Indoor,78
6667,2018,Seddon,-37.812981,144.891352,Seats - Outdoor,12
6668,2018,Seddon,-37.807479,144.896506,Seats - Outdoor,8
6669,2018,Seddon,-37.815712,144.89877,Seats - Indoor,43
6670,2018,Seddon,-37.811714,144.886138,Seats - Outdoor,21
6671,2018,Seddon,-37.811797,144.894395,Seats - Indoor,72
6672,2018,Kensington,-37.799219,144.92956,Seats - Outdoor,11
6673,2018,Kensington,-37.793169,144.927192,Seats - Indoor,72
6674,2018,Kensington,-37.798322,144.92165,Seats - Indoor,24
6675,2018,Kensington,-37.798541,144.92351,Seats - Indoor,43
6676,2018,Kensington,-37.795585,144.930116,Seats - Both,115
6677,2018,Kensington,-37.793329,144.921305,Seats - Indoor,77
6678,2018,Kensington,-37.793823,144.925086,Seats - Both,34
6679,2018,Kensington,-37.795453,144.923644,Seats - Indoor,19
6680,2018,Kensington,-37.800652,144.923761,Seats - Both,112
6681,2018,Kensington,-37.793836,144.919655,Seats - Outdoor,30
6682,2018,Kensington,-37.80123,144.932169,Seats - Both,40
6683,2018,Kensington,-37.799836,144.927455,Seats - Both,94
6684,2018,Kensington,-37.79344,144.924595,Seats - Outdoor,27
6685,2018,Kensington,-37.794823,144.923068,Seats - Indoor,27
6686,2018,Kensington,-37.787779,144.930153,Seats - Outdoor,33
6687,2018,Kensington,-37.797333,144.931122,Seats - Indoor,58
6688,2018,Kensington,-37.799392,144.929198,Seats - Outdoor,37
6689,2018,Kensington,-37.793993,144.930249,Seats - Outdoor,26
6690,2018,Kensington,-37.798764,144.926862,Seats - Both,23
6691,2018,Kensington,-37.795762,144.921706,Seats - Outdoor,24
6692,2018,Kensington,-37.792703,144.925941,Seats - Both,114
6693,2018,Kensington,-37.801835,144.930863,Seats - Indoor,37
6694,2018,Kensington,-37.788336,144.92231,Seats - Outdoor,34
6695,2018,Kensington,-37.79214,144.92901,Seats - Both,120
6696,2018,Kensington,-37.796876,144.926687,Seats - Outdoor,36
6697,2018,Flemington,-37.781095,144.925249,Seats - Indoor,19
6698,2018,Flemington,-37.783898,144.925275,Seats - Outdoor,34
6699,2018,Flemington,-37.782468,144.930251,Seats - Indoor,37
6700,2018,Flemington,-37.779384,144.922973,Seats - Both,28
6701,2018,Flemington,-37.784712,144.926509,Seats - Both,117
6702,2018,Flemington,-37.783759,144.931777,Seats - Indoor,67
6703,2018,Flemington,-37.781589,144.933228,Seats - Indoor,35
6704,2018,Flemington,-37.784488,144.930343,Seats - Indoor,44
6705,2018,Flemington,-37.782157,144.928716,Seats - Outdoor,22
6706,2018,Flemington,-37.784048,144.931929,Seats - Both,110
6707,2018,Flemington,-37.778895,144.923119,Seats - Both,68
6708,2018,Flemington,-37.792669,144.923611,Seats - Outdoor,8
6709,2018,Flemington,-37.786585,144.930194,Seats - Indoor,57
6710,2018,Flemington,-37.790661,144.931165,Seats - Indoor,31
6711,2018,Flemington,-37.785239,144.926981,Seats - Outdoor,23
6712,2018,Flemington,-37.7906,144.928843,Seats - Indoor,62
6713,2018,Flemington,-37.78223,144.925586,Seats - Outdoor,29
6714,2018,Flemington,-37.784927,144.93247,Seats - Both,51
6715,2018,Flemington,-37.776988,144.934388,Seats - Outdoor,8
6716,2018,Flemington,-37.784124,144.931814,Seats - Both,38
6717,2018,Flemington,-37.784392,144.927916,Seats - Indoor,70
6718,2018,Parkville,-37.781039,144.952618,Seats - Indoor,17
6719,2018,Parkville,-37.794897,144.953871,Seats - Both,90
6720,2018,Parkville,-37.796494,144.951354,Seats - Outdoor,9
6721,2018,Parkville,-37.789381,144.952089,Seats - Outdoor,16
6722,2018,Parkville,-37.787891,144.955279,Seats - Indoor,75
6723,2018,Parkville,-37.782719,144.954576,Seats - Outdoor,28
6724,2018,Parkville,-37.796203,144.949709,Seats - Both,95
6725,2018,Parkville,-37.78829,144.947986,Seats - Outdoor,38
6726,2018,Parkville,-37.793757,144.950598,Seats - Indoor,80
6727,2018,Parkville,-37.794613,144.953119,Seats - Outdoor,24
6728,2018,Parkville,-37.787276,144.94708,Seats - Outdoor,34
6729,2018,Parkville,-37.786447,144.958645,Seats - Indoor,64
6730,2018,Parkville,-37.789543,144.954586,Seats - Indoor,38
6731,2018,Parkville,-37.788759,144.948698,Seats - Outdoor,38
6732,2018,Parkville,-37.786345,144.953086,Seats - Outdoor,19
6733,2018,Parkville,-37.791558,144.952495,Seats - Outdoor,17
6734,2018,Parkville,-37.78743,144.952272,Seats - Indoor,14
6735,2018,Parkville,-37.783549,144.956564,Seats - Indoor,60
6736,2018,Parkville,-37.787945,144.952581,Seats - Indoor,77
6737,2018,Parkville,-37.792215,144.949549,Seats - Outdoor,11
6738,2018,Parkville,-37.787391,144.950991,Seats - Indoor,73
6739,2018,West Melbourne,-37.808337,144.94101,Seats - Indoor,65
6740,2018,West Melbourne,-37.809641,144.942927,Seats - Indoor,35
6741,2018,West Melbourne,-37.807013,144.94478,Seats - Outdoor,11
6742,2018,West Melbourne,-37.814516,144.947885,Seats - Indoor,38
6743,2018,West Melbourne,-37.80683,144.951294,Seats - Indoor,77
6744,2018,West Melbourne,-37.806609,144.948977,Seats - Outdoor,33
6745,2018,West Melbourne,-37.81221,144.945921,Seats - Indoor,25
6746,2018,West Melbourne,-37.806213,144.944653,Seats - Both,39
6747,2018,West Melbourne,-37.807602,144.950465,Seats - Indoor,57
6748,2018,West Melbourne,-37.809375,144.946998,Seats - Outdoor,8
6749,2018,West Melbourne,-37.807255,144.947587,Seats - Indoor,69
6750,2018,West Melbourne,-37.816456,144.947223,Seats - Both,105
6751,2018,West Melbourne,-37.805196,144.950532,Seats - Indoor,30
6752,2018,West Melbourne,-37.802417,144.948919,Seats - Indoor,59
6753,2018,West Melbourne,-37.806491,144.948764,Seats - Indoor,71
6754,2018,West Melbourne,-37.804914,144.941543,Seats - Outdoor,20
6755,2018,West Melbourne,-37.807901,144.942423,Seats - Outdoor,14
6756,2018,West Melbourne,-37.812306,144.95442,Seats - Outdoor,31
6757,2018,North Melbourne,-37.79733,144.941072,Seats - Both,97
6758,2018,North Melbourne,-37.799142,144.941287,Seats - Outdoor,9
6759,2018,North Melbourne,-37.793844,144.93971,Seats - Both,78
6760,2018,North Melbourne,-37.800897,144.952691,Seats - Both,59
6761,2018,North Melbourne,-37.794738,144.940773,Seats - Both,50
6762,2018,North Melbourne,-37.800293,144.941489,Seats - Indoor,24
6763,2018,North Melbourne,-37.803618,144.942302,Seats - Outdoor,19
6764,2018,North Melbourne,-37.799833,144.949434,Seats - Both,80
6765,2018,North Melbourne,-37.798462,144.939244,Seats - Both,75
6766,2018,North Melbourne,-37.799297,144.937442,Seats - Indoor,47
6767,2018,North Melbourne,-37.799863,144.950032,Seats - Indoor,57
6768,2018,North Melbourne,-37.793998,144.937431,Seats - Indoor,77
6769,2018,North Melbourne,-37.791781,144.955056,Seats - Indoor,74
6770,2018,North Melbourne,-37.790506,144.950159,Seats - Outdoor,27
6771,2018,North Melbourne,-37.797075,144.949166,Seats - Outdoor,10
6772,2018,North Melbourne,-37.794845,144.936857,Seats - Outdoor,22
6773,2018,North Melbourne,-37.798704,144.949343,Seats - Indoor,51
6774,2018,North Melbourne,-37.794418,144.947138,Seats - Both,26
6775,2018,North Melbourne,-37.803037,144.937099,Seats - Outdoor,8
6776,2018,North Melbourne,-37.801769,144.939792,Seats - Indoor,43
6777,2018,North Melbourne,-37.800327,144.943374,Seats - Both,71
6778,2018,North Melbourne,-37.803767,144.949077,Seats - Outdoor,16
6779,2018,North Melbourne,-37.795535,144.945866,Seats - Indoor,18
6780,2018,North Melbourne,-37.796568,144.95188,Seats - Indoor,24
6781,2018,North Melbourne,-37.798714,144.938992,Seats - Both,27
6782,2018,North Melbourne,-37.792221,144.93892,Seats - Indoor,44
6783,2018,North Melbourne,-37.792503,144.948146,Seats - Outdoor,19
6784,2018,North Melbourne,-37.796086,144.938292,Seats - Both,53
6785,2018,North Melbourne,-37.807014,144.943564,Seats - Indoor,15
6786,2018,North Melbourne,-37.793381,144.937936,Seats - Outdoor,16
6787,2018,North Melbourne,-37.790995,144.938466,Seats - Indoor,56
6788,2018,North Melbourne,-37.80801,144.933377,Seats - Indoor,53
6789,2018,North Melbourne,-37.794958,144.948798,Seats - Outdoor,28
6790,2018,North Melbourne,-37.803085,144.937749,Seats - Both,81
6791,2018,North Melbourne,-37.796122,144.934011,Seats - Indoor,59
6792,2018,North Melbourne,-37.797969,144.949959,Seats - Both,41
6793,2018,North Melbourne,-37.807027,144.947784,Seats - Outdoor,37
6794,2019,CBD,-37.81299,144.971218,Seats - Indoor,39
6795,2019,CBD,-37.807204,144.97237,Seats - Outdoor,11
6796,2019,CBD,-37.82761,144.970396,Seats - Indoor,53
6797,2019,CBD,-37.816368,144.972669,Seats - Indoor,55
6798,2019,CBD,-37.818467,144.975373,Seats - Indoor,50
6799,2019,CBD,-37.810889,144.969318,Seats - Indoor,77
6800,2019,CBD,-37.824049,144.95452,Seats - Outdoor,35
6801,2019,CBD,-37.820722,144.966173,Seats - Both,93
6802,2019,CBD,-37.81276,144.969108,Seats - Both,107
6803,2019,CBD,-37.823099,144.957571,Seats - Indoor,41
6804,2019,CBD,-37.814399,144.949396,Seats - Both,108
6805,2019,CBD,-37.819085,144.972164,Seats - Outdoor,22
6806,2019,CBD,-37.816288,144.968375,Seats - Both,85
6807,2019,CBD,-37.808993,144.966879,Seats - Indoor,75
6808,2019,CBD,-37.812797,144.971442,Seats - Outdoor,21
6809,2019,CBD,-37.791435,144.971466,Seats - Indoor,26
6810,2019,CBD,-37.81101,144.958725,Seats - Outdoor,24
6811,2019,CBD,-37.803301,144.96472,Seats - Indoor,72
6812,2019,CBD,-37.810326,144.968815,Seats - Indoor,55
6813,2019,CBD,-37.806621,144.958411,Seats - Indoor,30
6814,2019,CBD,-37.82045,144.978171,Seats - Indoor,25
6815,2019,CBD,-37.81859,144.969557,Seats - Outdoor,39
6816,2019,CBD,-37.80356,144.967186,Seats - Both,101
6817,2019,CBD,-37.810977,144.963056,Seats - Indoor,52
6818,2019,CBD,-37.806053,144.960056,Seats - Indoor,34
6819,2019,CBD,-37.818932,144.969521,Seats - Indoor,55
6820,2019,CBD,-37.812029,144.979527,Seats - Indoor,76
6821,2019,CBD,-37.813189,144.959489,Seats - Indoor,45
6822,2019,CBD,-37.807897,144.94967,Seats - Both,22
6823,2019,CBD,-37.821303,144.975407,Seats - Outdoor,27
6824,2019,CBD,-37.818288,144.958569,Seats - Outdoor,12
6825,2019,CBD,-37.825726,144.950575,Seats - Indoor,77
6826,2019,CBD,-37.809229,144.956892,Seats - Indoor,29
6827,2019,CBD,-37.807317,144.957433,Seats - Both,42
6828,2019,CBD,-37.802668,144.95977,Seats - Indoor,49
6829,2019,CBD,-37.814865,144.964029,Seats - Both,35
6830,2019,CBD,-37.813735,144.958165,Seats - Both,105
6831,2019,CBD,-37.8184,144.953116,Seats - Indoor,69
6832,2019,CBD,-37.813265,144.967969,Seats - Both,20
6833,2019,CBD,-37.831902,144.968758,Seats - Indoor,51
6834,2019,CBD,-37.809651,144.969678,Seats - Outdoor,32
6835,2019,CBD,-37.821138,144.963047,Seats - Outdoor,36
6836,2019,CBD,-37.816712,144.964005,Seats - Indoor,41
6837,2019,CBD,-37.816552,144.954077,Seats - Both,84
6838,2019,CBD,-37.800448,144.96719,Seats - Indoor,19
6839,2019,CBD,-37.807837,144.966671,Seats - Outdoor,14
6840,2019,CBD,-37.80599,144.950987,Seats - Outdoor,39
6841,2019,CBD,-37.808844,144.953307,Seats - Outdoor,21
